Node1,Node2,Score,Cosine_Similarity,Common_Neighbors
SNX2,SLC24A1,0.4363219141960144,0.76903105,0
DOID:0060350,AF207550.1,0.0018616412999108434,0.61263704,0
CALR3,REEP1,0.03211400657892227,0.64945066,0
RP11-177C12.1,NAE1,5.931088890065439e-05,0.82626975,2
RP11-78O7.2,PPP1R12C,4.91782611788949e-06,0.6911193,1
DOID:5093,KIF12,1.247304264846582e-24,0.6781747,0
NONHSAG051336,SMNDC1,0.18056343495845795,0.8370327,1
RPGRIP1L,CPE,0.18250949680805206,0.88925076,1
RPL35,FANCF,6.532526458613575e-05,0.78976196,1
DOID:2217,ICD10:D68,0.010048155672848225,0.90734327,1
MIR142,CTB-50L17.5,4.2489514839871845e-07,0.7496046,1
IFITM3,ITIH4,0.055287446826696396,0.8343888,1
IL18,UCP1,0.0037420913577079773,0.56065905,1
IKZF1,DOID:0060656,0.998779833316803,0.8561398,0
DOID:0060407,MRAP,0.11765685677528381,0.65075684,0
KLKB1,DOID:2747,1.390984029348008e-11,0.60098946,0
DOID:4051,DOID:3246,0.03562004491686821,0.84786487,1
SFI1,NONHSAG002561,0.49446362257003784,0.8132157,1
DSC2,MYL3,5.6813121318555204e-08,0.80370986,1
hsa-miR-124a-2,hsa-miR-125b-1,0.37977835536003113,0.90978694,1
RIN3,PRICKLE3,0.02594667114317417,0.5931983,0
nemaline myopathy (NM),dermatomyositis (DM),5.781235813628882e-05,0.8961695,31
ESRRA,IFNA13,0.0071389214135706425,0.74172175,1
CTC-295J13.3,WBP1,0.000646976986899972,0.8479954,1
MEPCE,TRABD,0.270142138004303,0.8431802,1
SLC24A4,ICD10:K03,0.3109259605407715,0.99918985,0
MGST1,AP001065.2,0.0035644187591969967,0.780208,2
hsa-miR-365,hsa-miR-347,2.7715259420801885e-05,0.90213525,1
CHN1,DOID:0110792,0.002393203554674983,0.6409342,0
RHOBTB3,CLIC5,0.23735879361629486,0.7820863,1
C1orf159,UGGT1,0.00259483908303082,0.8856804,1
PDCD4,YTHDF2,5.227203558888505e-09,0.7063976,1
DNAJB4,RP11-119F19.2,0.47339487075805664,0.769415,1
DOID:2320,DOID:303,0.00031032608239911497,0.86396974,1
hsa-mir-301a-3p,DOID:0060873,0.002987575950101018,0.65902555,1
RP11-332H18.4,ZRANB2-AS1,0.43743741512298584,0.8958283,1
ZNF121,AC098826.5,9.01186476724677e-18,0.72826225,1
ARIH1,NONHSAG018535,0.01679762825369835,0.68961376,1
SNHG10,COL21A1,0.0042124586179852486,0.75296485,1
DOID:422,TOP3A,6.484905928222373e-13,0.8599684,0
ADIPOR1,IGF2BP2,2.7979973310721107e-05,0.848434,1
DOID:4424,MALT1,0.0015702381497249007,0.7516953,0
STAT5B,DOID:0080012,0.05961770564317703,0.61357903,0
CYP27B1,IL12RB2,9.954602319339756e-06,0.6510193,0
MMP9,ELN,0.000973126501776278,0.6482248,2
PVR,DOID:1837,0.03211400657892227,0.65201235,0
ICD10:L71,ICD10:K743,0.014315919950604439,0.8828545,1
ANAPC10,TMEM205,0.6020463705062866,0.82903206,1
SPARC,SNX10,0.3038440942764282,0.9008657,1
RNF19A,hsa-miR-5193,0.0341339036822319,0.65690255,0
TGFB2,TP63,0.017378969117999077,0.77803004,1
NR5A1,AOPEP,0.004866643808782101,0.7367039,1
SNHG3,RP11-177A2.4,0.02023474872112274,0.74701905,1
BBS2,AFF4,0.3430759608745575,0.7327832,1
CCNA2,KANK2,0.024196302518248558,0.83118546,1
RP11-54O7.3,RP1-193H18.2,0.18827423453330994,0.64322585,1
HBE1,miR-765,3.2628480474156855e-18,0.6092469,0
MT-ND2,NCSTN,1.9571650102585976e-23,0.66492367,1
ZSWIM8,EYA1,0.0017559229163452983,0.6427945,1
ATP5MC3,DDHD1,0.03245796263217926,0.77638125,1
SAMSN1,PRIM2,0.013755167834460735,0.8519796,1
hsa-miR-1234-3p,hsa-mir-124,0.043792445212602615,0.85343504,1
hepatocellular carcinoma (HCC),ulcerative colitis (UC),0.3369296193122864,0.6374156,0
NONHSAG037266,NONHSAG004977,0.0002094145311275497,0.8971715,1
RSPH9,PCDH10,0.0035497755743563175,0.7660317,0
RORA,ICD10:D581,7.670329187737856e-18,0.50574565,0
NONHSAG040550,NUP37,0.13218778371810913,0.85555494,1
FAM219B,C1orf63,0.20480455458164215,0.8393227,1
CFAP74,ICD10:Q43,0.00786278210580349,0.61112666,0
KIAA0586,PKHD1,0.0032828361727297306,0.8874048,1
XPO7,NONHSAG050865,0.12246380746364594,0.8965534,1
hsa-miR-520d-5p,ICD10:G529,0.00334027037024498,0.53975254,0
TMEM41A,DNAJC24,2.1111214664415456e-05,0.7736037,1
EBP,COL5A1,1.311592825459229e-07,0.81595737,1
DALRD3,B3GLCT,0.003908942919224501,0.8215399,0
ICD10:E3,ICD10:D0,0.118473581969738,0.6961274,1
RP1-178F10.3,CEP164P1,0.999634861946106,0.7225777,1
CAND1,NONHSAG037085,0.006817939691245556,0.7380681,1
NONHSAG009769,ESYT1,0.00012061939196428284,0.633232,1
RP11-400F19.6,HMGN1,4.529330155378375e-08,0.8746699,1
RP11-770J1.5,RP3-430N8.11,0.014663813635706902,0.73644394,1
TAAR1,ICD10:D581,0.006558977533131838,0.650331,0
PSMD4,ICD10:E807,0.01805412955582142,0.69961876,0
ICD10:J00,EXPH5,0.0003754659846890718,0.8118546,0
MYO5A,DOID:0060656,0.062074773013591766,0.84046966,0
CTB-175P5.4,DLG1,0.006359772756695747,0.86419165,1
ZNF181,NVL,0.1909203976392746,0.789845,1
DRD2,CHRNB4,0.010826351121068,0.85498977,1
ELANE,CSF3,0.04825456440448761,0.75421,1
DOID:784,DOID:4074,2.1414238438044464e-11,0.7854295,1
EDARADD,ANK1,0.04215507581830025,0.6861106,0
TNFRSF6B,PRDM1,0.13737550377845764,0.81891036,1
PDZD7,RAB28,0.22171208262443542,0.9241748,1
DOID:0060656,GCDH,0.018323224037885666,0.888723,0
miR-942-5p,DOID:0060843,3.291753455414437e-05,0.670552,0
RP11-725D20.1,NONHSAG004411,6.524721006333186e-24,0.86765826,1
NONHSAG030064,NONHSAG039667,0.0005932005005888641,0.827929,1
GMPS,ICD10:D7,3.215429235205777e-23,0.80026126,0
NTRK1,ENO3,0.00015211771824397147,0.6080798,0
ZNF224,NONHSAG009101,0.0038716266863048077,0.85022044,1
GUCA1A,WHRN,0.0029459958896040916,0.74208415,1
NONHSAG048887,NONHSAG038602,0.0014089260948821902,0.692912,1
NONHSAG055328,NONHSAG051321,0.0009373092325404286,0.8573164,1
AC007390.5,ATF3,3.9456523490585546e-18,0.6916081,1
ANKRD46,NONHSAG054858,0.8762075901031494,0.87965596,1
TUG1,MSN,0.088055320084095,0.580843,1
GATA1,EVI2A,0.031064964830875397,0.7930509,2
ORAI1,ICD10:D7,0.015263836830854416,0.81590533,0
GNAO1,DOID:0050778,0.03956538066267967,0.7995874,0
PPARA,CYP17A1,0.00012823041470255703,0.67898685,1
ITGAE,DOID:10211,0.02175043523311615,0.67221254,0
POU3F1,IL22RA1,0.050807446241378784,0.7346926,1
RP5-1092A11.5,PRCP,3.1808252970222384e-05,0.8549257,1
DOID:0060482,DOID:0060085,0.002009526127949357,0.6419363,0
AP2A1,NONHSAG022574,3.959453897550702e-05,0.86486536,1
NONHSAG043327,RP5-963E22.4,5.235870776232332e-05,0.852852,1
DOID:5223,UGT1A10,0.04728754982352257,0.6204292,0
ICD10:D61,DOID:53,0.00020753691205754876,0.624474,0
DOID:0060388,SKIV2L,0.00019598241487983614,0.8572479,0
NONHSAG009600,NKAPP1,0.0032379785552620888,0.74172974,1
ITGB1,FMO3,2.127438669674575e-08,0.76901156,2
PEX5,DOID:0111581,2.4824835520576016e-08,0.7639955,0
TNNI2,DOID:0081044,0.006462537683546543,0.776197,0
miR-1343-3p,RP1-211D12.3,0.00017478816153015941,0.6781174,0
SIRT7,DOID:0111139,0.9355353713035583,0.73501384,0
ICD10:H269,miR-495-3p,0.0032790314871817827,0.5938256,0
ACSL1,DOID:205,0.00011642604658845812,0.6169916,0
ZMYM4,NONHSAG024741,0.00725278677418828,0.6370697,1
NONHSAG041198,DBIP1,0.007335166446864605,0.757326,1
AC012146.7,DUSP16,0.0008695131400600076,0.8638245,1
PF4V1,ICD10:D68,0.000207810357096605,0.7181084,0
IFNAR1,ITIH4,0.21784785389900208,0.88645506,1
TRAPPC12,COL21A1,0.0004401684273034334,0.8537414,1
ICD10:K599,UTRN,0.00031304231379181147,0.7477319,0
hsa-miR-181a*,hsa-miR-330,0.02185722626745701,0.8041308,1
ATXN3,WBP1LP2,4.558808885946064e-11,0.57421976,1
AC084809.2,AHSA1,2.4460669010295533e-05,0.7774637,1
NONHSAG019119,FAM161A,5.022426363687771e-10,0.7060756,1
MIR210HG,RP13-516M14.1,0.0113487858325243,0.758941,1
EXOSC3,C1orf85,0.14728054404258728,0.8501503,1
RNASET2,TMEM163,0.04080076515674591,0.868698,1
IFNB1,PDE6B,0.031176405027508736,0.73679733,1
ICAM3,DOID:2115,0.00044667223119176924,0.7794404,0
ICD10:G379,DOID:438,0.35744401812553406,0.7376964,1
SERPINA3,ITM2B,0.0023155270610004663,0.99971104,1
hsa-miR-486-3p,DOID:421,0.05595685914158821,0.66450846,1
DPY19L2P2,NONHSAG042754,0.012180957943201065,0.7560421,1
NONHSAG004029,CAPNS1,0.2570343017578125,0.69355947,1
DOID:2174,ICD10:N329,0.010815540328621864,0.78008246,1
SHOX,tourette's syndrome,0.4011017382144928,0.65110755,0
PKD1,ADAMTS13,2.4823964806679728e-17,0.6456033,0
NONHSAG018213,MTND4P12,0.009545693174004555,0.8120917,1
GBE1,DOID:9296,0.000400842196540907,0.54242694,0
hsa-miR-4531,hsa-miR-676-3p,0.45411059260368347,0.9706833,1
RYR1,MTM1,3.7245428075038944e-07,0.8828165,2
LRCH3,AHCYL1,0.00412358483299613,0.7719373,1
YKT6,MAP1LC3B,1.8471321694413234e-11,0.7445849,1
GNS,CLN8,0.26621153950691223,0.83911395,1
RP11-557C18.3,AKAP8L,0.001443864544853568,0.7728292,1
IRF2BPL,SLC31A1,0.0012919760774821043,0.843927,1
ERN1,DOID:0070309,0.008420303463935852,0.7054627,0
IFNA10,CTSL,3.851681321975775e-05,0.86042184,1
NONHSAG037274,RP11-620J15.1,0.003948353696614504,0.8299133,1
DLX3,WDR72,0.0012578166788443923,0.9012473,1
ICD10:G11,ICD10:G8,0.008626258000731468,0.86976564,1
hsa-miR-205-5p,ORAOV1,0.004498644731938839,0.51589465,0
RP11-296I10.3,CTB-50L17.5,1.3468377346725902e-06,0.802571,1
LOC100132891,FAM160B2,1.532438204776554e-06,0.7017087,1
MT-ND5,COA6,0.016347963362932205,0.9329539,1
RP13-270P17.1,AC004893.11,0.08677362650632858,0.8547585,1
RP11-1094M14.11,NONHSAG007363,0.76152503490448,0.87121546,1
hsa-miR-495-3p,hsa-mir-4641,0.024853529408574104,0.6462614,1
NCAM1,CALML3,0.10227465629577637,0.6854601,1
ICD10:Q615,ICD10:Q61,2.042075818338429e-14,0.8754116,1
DOID:3602,DOID:1470,0.3163967430591583,0.9580664,1
hsa-miR-134-5p,SCARNA17,0.49446362257003784,0.48803747,0
MIB1,DOID:0050451,9.048498630407201e-22,0.76688015,0
NONHSAG030101,FAM195A,0.49446362257003784,0.83660537,1
HGD,DOID:0111581,0.0001693818485364318,0.77133393,0
RAD51C,CEACAM5,0.002987575950101018,0.7452794,1
DOID:14323,ICD10:I7,0.09169141203165054,0.8437055,1
CCM2,REEP1,3.222851955797523e-05,0.5380447,0
CFDP1,PIK3R5,0.006660502403974533,0.8134918,1
HGD,DOID:0111581,0.000370031368220225,0.77133393,0
NAE1,RP11-177C12.1,0.49446362257003784,0.82626975,2
glioblastoma,hsa-miR-100-1,0.132112517952919,0.8114299,0
RNF187,RNU4-25P,1.5468716810573824e-05,0.87504697,1
NES,CYC1,0.0010848116362467408,0.64767486,0
NONHSAG037241,NONHSAG053893,0.08384285122156143,0.8509474,1
SFXN5,NCKAP1,0.002741747535765171,0.8343072,1
LINC00909,NONHSAG018375,0.010235453955829144,0.6742591,1
hsa-mir-32,KIAA1109,0.0011381171643733978,0.6055349,0
NONHSAG026200,RPS24,5.223213884164579e-05,0.8155006,1
TOP1MT,NONHSAG001410,0.6646422743797302,0.86518705,1
CALR3,REEP1,7.329594353677749e-08,0.64945066,0
hsa-miR-224-5p,hsa-miR-5189,0.014532697387039661,0.5004684,0
42249,NONHSAG017420,2.8102931537432596e-06,0.83159477,1
NONHSAG006153,NONHSAG042754,2.07237753784284e-05,0.85893625,1
hsa-miR-548ah-3p,RP11-469M7.1,0.41367122530937195,0.6015581,0
ICD10:K76,COQ4,0.007938643917441368,0.4503044,0
AAMP,B2M,0.0009355908841826022,0.6225951,1
PITPNB,FRA10AC1,0.0015095414128154516,0.806406,1
ICD10:I313,ACVR1,0.05740108713507652,0.8101126,0
HSF4,CRYBB1,0.28104400634765625,0.7252239,1
DOID:1240,DOID:349,0.008983704261481762,0.76007086,2
TMEM119,ICD10:F90,0.07271574437618256,0.7148297,0
MAX,RP5-1085F17.3,0.03637832775712013,0.69202095,1
PFKM,ATP6AP2,0.004282104317098856,0.72205997,1
PIGB,DOID:0050703,0.18808002769947052,0.7114691,0
TNFRSF10A,RUNX2,0.38143688440322876,0.6443063,1
NONHSAG047667,RP11-150O12.3,0.0017536558443680406,0.7449831,1
ALDH1A2,CILP,3.893998291459866e-05,0.85017025,1
WDR1,BLK,0.018388502299785614,0.6407195,1
DOID:3663,DOID:8923,0.0041361162438988686,0.9022006,1
CUDR,DNAJB2,0.0003075430286116898,0.86145717,1
CDKN1B,ANKLE1,0.0007797174621373415,0.59334064,1
NONHSAG051552,RP11-363E6.3,9.558482466429214e-19,0.8783124,1
RAPGEF3,ICD10:D581,0.1429653763771057,0.6150255,0
DOID:0050690,DOID:0060843,0.0008336631581187248,0.62996054,0
EIF3D,RP11-498C9.15,0.029344461858272552,0.8798703,1
NONHSAG019270,NONHSAG020352,0.00022048459504731,0.6940243,1
BCAP31,SUMF1,0.002398634562268853,0.78685904,1
UGT1A6,SQSTM1,0.0561705082654953,0.5983354,0
hsa-mir-31-5p,KRT85,0.08681441843509674,0.37178874,0
N4BP2L1,SSNA1,1.6082159390862216e-06,0.6882759,1
ICD10:G95,BAP1,8.14611746113858e-12,0.847703,0
LINC00852,RP11-559N14.5,0.008511544205248356,0.8799957,1
ALDOA,MFSD5,0.005041033029556274,0.86467683,1
CCL4,PRDX1,0.00043627116247080266,0.86262596,1
CEP120,CSPP1,0.012106315232813358,0.7930684,2
OSBPL1A,RP11-498C9.15,0.7954398989677429,0.78732544,1
NEGR1,UCP1,0.557184100151062,0.77022296,1
CRTC1,ICD10:D7,5.796366531285457e-05,0.78861797,0
PALMD,MRAP,0.00015757489018142223,0.66997665,0
RP11-455B3.1,FZR1,0.7260009050369263,0.8855353,1
NONHSAG016699,SLC9A2,0.0002629628870636225,0.7526106,1
AC004447.2,RP11-353N14.5,5.967727702227421e-05,0.81175226,1
ITPR3,ATN1,0.018323224037885666,0.63973886,1
ANXA1,PPWD1,0.0006302659749053419,0.7763696,1
FLNB,SEC24D,5.171681565203906e-19,0.92963696,1
CTBS,CLIC5,0.10742516070604324,0.7665274,1
NCBP1,ICD10:H520,1.1976890164078213e-05,0.57724404,0
LGR6,ELL2,0.11121045053005219,0.8323238,1
PRPH2,LTBP2,0.016074303537607193,0.802064,1
MRAS,DOID:5419,4.126443855057005e-06,0.6485822,0
RAB31,DOID:205,7.522492978750961e-06,0.5732796,0
WDR45,MEF2D,0.22171208262443542,0.755129,1
ICD10:Q9,DOID:0060041,3.3124373999271484e-07,0.8159239,1
PPP2R1B,CCDC59,0.0010803568875417113,0.7142329,2
LGR6,ELL2,0.01914125680923462,0.8323238,1
hsa-miR-139-3p,UNC45B,0.0002810484147630632,0.5675416,0
ICD10:M139,DOID:200,0.006731139030307531,0.64721763,0
RP11-395P17.11,NONHSAG053893,0.0013794958358630538,0.73410225,1
COPB1,C1orf63,0.024573441594839096,0.72157216,1
FAM179B,NONHSAG002561,0.0044680023565888405,0.81977266,1
NONHSAG043573,FUBP3,0.015274176374077797,0.882281,1
DAOA,DTNBP1,0.0012925713090226054,0.9463072,1
WNT9B,UTP25,0.0057741799391806126,0.939862,1
CD276,JTB,0.036258336156606674,0.71500796,1
PDLIM5,ETS2,3.619554548527734e-21,0.68048775,1
CTD-2047H16.4,MAP7D1,0.00259483908303082,0.8688339,1
HTR3A,IRF2BPL,0.001854022848419845,0.75229704,1
H2BC21,AQP5,0.06789664924144745,0.8882272,1
hsa-miR-378h,DOID:0060309,0.0006032193778082728,0.40340146,0
PTF1A,NAGLU,0.00565075920894742,0.8243177,1
RP11-158K1.3,TVP23B,0.002997217234224081,0.8520453,1
RP1-59D14.1,DCUN1D4,0.07176674157381058,0.8485528,1
CPT2,COL12A1,0.006813014391809702,0.63753426,0
PIP4K2C,PADI2,0.013682782649993896,0.91416013,1
CBFB,MRPL3P1,0.0006067672511562705,0.7455536,1
DOID:0050449,DOID:2739,0.08250162750482559,0.6065289,0
NHLRC1,IRF2BPL,0.0339018739759922,0.8270465,1
NONHSAG036587,PPAPDC1B,0.40088415145874023,0.85458183,1
DOID:4481,DOID:0080815,6.321060368463804e-07,0.820542,0
SLC38A10,NONHSAG023605,0.0004967845161445439,0.6415594,1
RPSA,ICD10:D581,0.6183798909187317,0.5321787,0
AIRE,PRDM1,0.0015109889209270477,0.8042956,1
DOID:769,DOID:3458,0.15544360876083374,0.90565026,1
LINC00888,RP11-343H5.4,0.08028392493724823,0.8279811,1
PHF11,ZNF354B,1.1197312943522775e-07,0.84353006,1
hsa-miR-96,hsa-miR-142,0.017893614247441292,0.88105595,1
GOLIM4,PFDN1,0.007639281917363405,0.8522477,1
NONHSAG015007,miR-140-3p,5.427613831667227e-19,0.8089997,0
HTR2C,GRM5,0.0019659679383039474,0.8444347,1
SAT2,CPSF4,0.05997012183070183,0.8565612,1
facioscapulohumeral muscular dystrophy (FSHD),dermatomyositis (DM),0.3220166862010956,0.9105335,17
ITGAX,INPP5D,0.054053258150815964,0.7538662,1
PRPF40B,ESYT2,0.0052274176850914955,0.8868972,1
AVP,WNT4,0.0030965290497988462,0.77564186,1
heart failure,Cerebellar neurodegeneration,0.0006567470263689756,0.818261,2
EBF1,AMER1,0.003243724349886179,0.8030716,1
PKHD1,KIAA0586,0.031082695350050926,0.8874048,1
TEX41,NDST3,0.002963045844808221,0.71060145,1
LTF,SULT1A1,0.00013536476762965322,0.7863153,1
EFCAB4A,SLC9A2,1.1273585858514058e-14,0.7441522,1
CPEB4,RAB21,0.02668825536966324,0.85315734,1
AC084219.3,JOSD2,3.802949487131592e-23,0.87084913,1
PARPBP,NONHSAG052676,0.0003464421315584332,0.8082494,1
PSME2,RP11-297M9.2,0.009340165182948112,0.740142,1
ANKHD1-EIF4EBP3,RNU12,0.012410465627908707,0.7267039,1
linc00941,DOID:1920,0.444965124130249,0.68604946,0
ZNF518A,NONHSAG034513,0.0003668608551379293,0.74293196,1
RP11-27I1.4,DOID:0081242,0.004477017093449831,0.8248476,0
ASXL3,MYT1L,0.03779178857803345,0.84871364,1
MECR,RP11-747H7.3,0.0030299935024231672,0.85786355,1
SPAG5-AS1,RP11-169K16.9,4.663270407937096e-18,0.70423836,1
HELB,HILPDA,0.0009174419683404267,0.8410634,1
NDUFA2,SLC2A4,0.025914868339896202,0.70778906,2
RP1-211D12.3,miR-524-5p,0.5013909339904785,0.6531105,0
PRPF40A,ZNF749,0.03139599412679672,0.8814778,1
SHANK1,SATB2,3.2903384471249034e-15,0.9534589,1
ERAP1,SMARCAD1,0.005198163911700249,0.7775103,1
Polycystic Kidney Disease,hsa-miR-28,0.00024350690364371985,0.84320843,0
KCNJ11,DYRK1B,0.18808002769947052,0.6455939,1
MYBPC1,TOP3A,1.3168119781803162e-18,0.894215,1
hsa-miR-668-3p,DOID:0080372,0.004796302877366543,0.8981222,1
FAM135A,NONHSAG013576,0.07687793672084808,0.79174984,1
CTD-2007L18.5,NONHSAG009993,0.002865040907636285,0.8282315,1
AC009120.6,NONHSAG039865,0.18459413945674896,0.592617,1
BAX,CEP70,0.0002500670379959047,0.6873728,1
FADS2,ENO3,0.06028082221746445,0.6915443,0
POLR2D,RRM1,0.02049485221505165,0.86393464,1
VWF,PF4,0.014415541663765907,0.6873861,1
FAM150B,CTD-2377D24.6,1.260718699575003e-11,0.7292888,1
TATDN2P2,NONHSAG043790,0.002696939278393984,0.6695443,1
MAK,ICD10:F90,0.0029188513290137053,0.7181494,0
RPL26,MUS81,6.57064956612885e-05,0.752401,1
POLR3K,NONHSAG035915,0.00015813692880328745,0.80033946,1
REG3A,ICD10:E807,0.024408819153904915,0.64614826,0
AUTS2,MRPL34,0.0007392893312498927,0.77811354,1
NONHSAG026692,RP11-506M13.3,3.5628414480015635e-05,0.8518383,1
cardiomyopathy,Hepatocellular carcinoma (HCC),0.00010795686102937907,0.8313586,2
ATG16L1,IL17REL,0.010775500908493996,0.7589612,1
TMX2,NONHSAG018213,0.001606179284863174,0.7066555,1
miR-449b-5p,RNF31,0.4951913058757782,0.7110241,0
DGAT1,CLN3,1.7175251502709108e-18,0.77059925,1
MSH2,DOID:0060656,0.0014888863079249859,0.68402445,0
BRCA2,LAMA2,3.698854982303601e-07,0.61382395,1
MAP2K2,GPD1L,0.09757678955793381,0.8189675,0
NONHSAG028385,RP11-181B11.2,0.0008668957161717117,0.89416707,1
SNAPIN,AC004893.11,0.02491237409412861,0.72166085,1
ATP11A,DOID:12377,0.0019621574319899082,0.78129715,0
CCNE2,MAGI2-AS3,5.6995464547071606e-05,0.5884392,1
CCZ1,NONHSAG039306,0.0013794958358630538,0.8654761,1
MSMB,AR,0.004383404273539782,0.7397694,1
ICD10:N2,DOID:13543,0.280404657125473,0.896801,1
C4B,CEP83,2.824333424434938e-16,0.75189185,1
AFF3,DOID:200,1.2406843413451935e-24,0.77657473,0
CLK3,RP11-274B21.2,9.68820813795901e-07,0.8544487,1
KEAP1,RIT1,0.3433050513267517,0.6953958,1
GHRL,HTR2C,2.6983705083694076e-06,0.8052423,1
TAGAP,NCF4,0.06743497401475906,0.73401237,1
LONP2,AC092171.4,0.22629094123840332,0.7389468,1
HESX1,DOID:12252,0.0002807128767017275,0.79689145,0
DOID:1324,ICD10:J449,2.8451392353190386e-08,0.8164577,1
JUND,TRHR,4.50756215286674e-06,0.7972691,1
DOID:0050120,SAFB,0.009142831899225712,0.7095157,0
GLT8D1,NONHSAG000849,0.1955985575914383,0.8662108,1
PPP1R1C,NONHSAG023012,0.03389168530702591,0.72415257,1
ECT2,DOID:3996,1.0222734880827034e-09,0.6218456,0
LCE3B,DOID:11963,0.012770304456353188,0.7791778,0
TXNRD2,ADAMTS8,2.1448242478072643e-05,0.82103896,1
hsa-miR-187,hsa-miR-26a-1,2.4912556263874464e-18,0.85806125,1
DOID:1443,SPART,0.007612693123519421,0.6823109,0
NONHSAG037241,NONHSAG053893,0.00849682092666626,0.8509474,1
lung cancer,ulcerative colitis (UC),0.00035177715471945703,0.7204294,1
NONHSAG006086,RP11-785H5.1,3.3124373999271484e-07,0.6308075,1
RP11-94L15.2,NONHSAG021667,0.0013325079344213009,0.77682745,1
LHX1,RP1-211D12.3,0.002377888420596719,0.67743146,0
MCUR1,RP11-96K19.4,0.13459835946559906,0.7799268,1
PIK3CD,NEGR1,0.0042639910243451595,0.6834105,1
hsa-miR-151a-3p,DOID:0050741,2.8475464205257595e-05,0.5408473,0
MTMR11,RP11-343H5.4,1.272274289476627e-06,0.84315693,1
ESAM,ICD10:Q11,0.000792837527114898,0.615873,0
CKM,TOP3A,0.9828045964241028,0.81657565,1
DAPK1-IT1,RPL27AP,0.003296823939308524,0.8883742,1
AAAS,DOID:0060656,0.0008007952710613608,0.75063103,0
SFTPA1,ICD10:Q43,0.007915674708783627,0.6128681,0
hsa-miR-374c-5p,hsa-mir-191,0.017879735678434372,0.5205678,1
NT5C2,ICD10:G8,4.082231238693308e-21,0.8465488,0
RP1-59D14.1,DCUN1D4,0.0006275818450376391,0.8485528,1
COA7,SPAST,3.445214247221884e-07,0.7494994,1
CASD1,AC000120.7,0.005802449770271778,0.7930683,1
NAT9,SSBP3,0.031902071088552475,0.7141086,1
ARRDC3,AC004893.11,0.005049065686762333,0.7380425,1
IRF2BPL,SLC31A1,0.0010564166586846113,0.843927,1
MC4R,AFF4,0.0006921167951077223,0.8117054,1
CYP4V2,ICD10:D581,0.00442900275811553,0.5776646,0
melanoma,coronary artery disease,0.003136815270408988,0.9473046,2
hsa-miR-130b-3p,DOID:418,0.7514801025390625,0.5861149,1
DOID:12466,DOID:12252,0.05618017539381981,0.6231916,0
hsa-miR-1306-3p,IL4R,0.0003355170483700931,0.67429227,0
ICD10:G82,ICD10:G8,1.568664811202325e-05,0.7552308,0
DOID:0111139,OTOL1,3.9945223019957807e-26,0.4890173,0
ATP2B1,SSNA1,0.00440552644431591,0.63046664,1
PIK3C3,DUOX2,0.06115291267633438,0.70557714,1
NAPSA,MUC2,0.7076799273490906,0.80442,1
primary biliary cirrhosis (PBC),Glomerulosclerosis,0.3109259605407715,0.6643841,1
NONHSAG019089,AP000692.9,0.009031709283590317,0.83352804,1
LAMTOR3,NONHSAG011077,0.010038617067039013,0.7511269,1
NAPB,ICD10:G8,0.07484845817089081,0.6011286,0
COA8,TSFM,5.299896030333917e-21,0.8212367,1
NONHSAG047852,PCNP,0.026316598057746887,0.7652791,1
HSD3B7,PRICKLE3,0.02422775700688362,0.60244775,0
ORAOV1,CEP89,0.005101359914988279,0.88072985,1
CHN2,ICD10:D581,0.008543337695300579,0.6328514,0
ICD10:D473,DOID:0080630,0.001091928337700665,0.8559797,1
FBRS,CAPNS1,0.10107196122407913,0.75794625,1
LARGE1,CACNB4,1.444929353056068e-06,0.58999693,0
NONHSAG035666,RP11-998D10.7,0.014707780443131924,0.7269412,1
RHD,KCNE1,0.011468899436295033,0.655908,0
CDK10,DOID:205,0.22403162717819214,0.59630257,0
HDAC8,NEGR1,0.002483068034052849,0.75258243,1
DOID:0050545,PRICKLE3,0.026125093922019005,0.5626314,0
GLA,ICD10:H269,0.0020498917438089848,0.5863016,0
PIK3C2B,MYO5B,0.022087685763835907,0.7608912,0
ICD10:C47,DOID:2621,0.0006949091912247241,0.8456921,1
RP11-96D1.7,NONHSAG051321,0.13780920207500458,0.83161914,1
RNU12,ZNF749,0.016074303537607193,0.8718234,1
LINC00346,SHNG16,0.0675869807600975,0.6769084,0
hsa-mir-181c,DOID:8577,0.048794277012348175,0.65413797,1
LGR5,NOTCH1,0.3059532046318054,0.7967528,2
hsa-miR-296,ulcerative colitis (UC),0.029117334634065628,0.63173574,0
DVL1,UTRN,0.03284912556409836,0.6599207,0
NONHSAG010677,RAD9B,3.331168585418709e-08,0.6339203,1
PNPLA6,SLC7A14,0.0024258256889879704,0.9305011,1
RP11-800A3.7,RP11-33N16.3,5.177097666749398e-16,0.81218755,1
DNAJC3-AS1,RPL23AP83,0.03255053982138634,0.7587496,1
AP5Z1,NIPA1,1.0905258704951848e-06,0.93580747,2
DOID:4989,SOST,0.05594359710812569,0.6586776,0
P2RY12,KCNE3,9.943319945193707e-09,0.88541466,1
EIF1AX,CHM,0.00025793263921514153,0.99931043,1
PTCHD3P1,NONHSAG014754,0.5232996344566345,0.7987058,1
TBPL1,DOID:0070294,0.6121965050697327,0.7269909,0
DOID:12603,ICD10:D471,0.0044680023565888405,0.7379172,1
CHKA,AC097721.2,0.11970577389001846,0.6417916,1
CBL,ICD10:D7,0.030585506930947304,0.80344075,0
AC004951.6,NONHSAG035388,0.004643511958420277,0.7419647,1
